1	904677	904679	segment16.1	48
1	904679	904684	segment16.1	49
1	904684	904686	segment16.1	50
1	904686	904689	segment16.1	49
1	904689	904694	segment16.1	50
1	904694	904700	segment16.1	51
1	904700	904702	segment16.1	55
1	904702	904708	segment16.1	54
1	904708	904709	segment16.1	55
1	904709	904714	segment16.1	52
1	904714	904718	segment16.1	51
1	904718	904722	segment16.1	52
1	904722	904726	segment16.1	54
1	904726	904727	segment16.1	53
1	904727	904731	segment16.1	54
1	904731	904732	segment16.1	52
1	904732	904735	segment16.1	51
1	904735	904738	segment16.1	52
1	904738	904745	segment16.1	57
1	904745	904746	segment16.1	52
1	904746	904747	segment16.1	53
1	904747	904748	segment16.1	45
1	904748	904752	segment16.1	48
1	904752	904755	segment16.1	49
1	904755	904757	segment16.1	48
1	904757	904761	segment16.1	42
1	904761	904818	segment16.1	41
1	904818	904822	segment16.1	40
1	904822	904825	segment16.1	39
1	904825	904832	segment16.1	38
1	904832	904839	segment16.1	37
1	904839	904840	segment16.1	36
1	904840	904846	segment16.1	30
1	904846	904849	segment16.1	29
1	904849	904850	segment16.1	30
1	904850	904851	segment16.1	29
1	904851	904853	segment16.1	28
1	904853	904870	segment16.1	27
1	904870	904872	segment16.1	23
1	904872	904875	segment16.1	22
1	904875	904885	segment16.1	21
1	904885	904890	segment16.1	20
1	904890	904910	segment16.1	19
1	904910	904943	segment16.1	18
1	904943	904958	segment16.1	17
1	904958	904977	segment16.1	16
1	904977	904981	segment16.1	15
1	904981	905008	segment16.1	14
1	905008	905011	segment16.1	12
1	905011	905021	segment16.1	11
1	905021	905033	segment16.1	10
1	905033	905084	segment16.1	9
1	905084	905128	segment16.1	8
1	905128	905131	segment16.1	7
1	905131	905146	segment16.1	6
1	905146	905159	segment16.1	5
1	905159	905160	segment16.1	6
1	905160	905169	segment16.1	7
1	905169	905170	segment16.1	6
1	905170	905174	segment16.1	4
1	905174	905180	segment16.1	3
1	905180	905228	segment16.1	2
1	906538	906659	segment17	3
1	906659	906678	segment17	5
1	906678	906680	segment17	6
1	906680	906838	segment17	5
1	906838	906862	segment17	6
1	906862	906873	segment17	7
1	906873	906879	segment17	6
1	906879	906886	segment17	5
1	906886	906898	segment17	6
1	906898	906907	segment17	7
1	906907	906909	segment17	6
1	906909	906924	segment17	5
1	906924	906926	segment17	6
1	906926	906934	segment17	7
1	906934	906968	segment17	8
1	906968	906972	segment17	9
1	906972	906977	segment17	10
1	906977	906991	segment17	9
1	906991	906996	segment17	8
1	906996	907061	segment17	6
1	907061	907092	segment17	5
1	907092	907094	segment17	4
1	907094	907118	segment17	5
1	907118	907152	segment17	4
1	907152	907164	segment17	5
1	907164	907195	segment17	4
1	907195	907213	segment17	3
1	907213	907228	segment17	4
1	907228	907319	segment17	3
1	907319	907404	segment17	2
1	907404	907503	segment17	1
1	907503	907538	segment17	0
1	907573	907816	segment18	0
1	907816	907938	segment18	1
1	907938	907939	segment18	2
1	907939	907972	segment18	3
1	907972	908005	segment18	4
1	908005	908207	segment18	3
1	908207	908212	segment18	2
1	908212	908235	segment18	1
1	908235	908287	segment18	2
1	908287	908440	segment18	1
1	908440	908573	segment18	0
1	910378	910400	segment19	1
1	910400	910559	segment19	2
1	910559	910590	segment19	3
1	910590	910625	segment19	2
1	910625	910640	segment19	3
1	910640	910643	segment19	4
1	910643	910662	segment19	3
1	910662	910704	segment19	4
1	910704	910706	segment19	5
1	910706	910739	segment19	6
1	910739	910781	segment19	5
1	910781	910799	segment19	4
1	910799	910831	segment19	5
1	910831	910855	segment19	4
1	910855	910868	segment19	5
1	910868	910906	segment19	6
1	910906	910963	segment19	5
1	910963	910997	segment19	6
1	910997	911002	segment19	7
1	911002	911031	segment19	6
1	911031	911076	segment19	5
1	911076	911109	segment19	6
1	911109	911114	segment19	5
1	911114	911121	segment19	4
1	911121	911202	segment19	3
1	911202	911230	segment19	2
1	911230	911284	segment19	3
1	911284	911289	segment19	4
1	911289	911378	segment19	5
1	910861	910868	segment20	5
1	910868	910906	segment20	6
1	910906	910963	segment20	5
1	910963	910997	segment20	6
1	910997	911002	segment20	7
1	911002	911031	segment20	6
1	911031	911076	segment20	5
1	911076	911109	segment20	6
1	911109	911114	segment20	5
1	911114	911121	segment20	4
1	911121	911202	segment20	3
1	911202	911230	segment20	2
1	911230	911284	segment20	3
1	911284	911289	segment20	4
1	911289	911400	segment20	5
1	911400	911407	segment20	4
1	911407	911489	segment20	3
1	911489	911493	segment20	2
1	911493	911586	segment20	1
1	911586	911735	segment20	0
1	911735	911750	segment20	1
1	911750	911861	segment20	2
1	913456	913462	segment21.1	8
1	913462	913535	segment21.1	9
1	913535	913546	segment21.1	8
1	913546	913550	segment21.1	9
1	913550	913556	segment21.1	8
1	913556	913560	segment21.1	9
1	913560	913565	segment21.1	8
1	913565	913569	segment21.1	7
1	913569	913605	segment21.1	6
1	913605	913630	segment21.1	7
1	913630	913647	segment21.1	6
1	913647	913674	segment21.1	7
1	913674	913703	segment21.1	8
1	913703	913707	segment21.1	7
1	913707	913716	segment21.1	8
1	913716	913723	segment21.1	7
1	913723	913727	segment21.1	8
1	913727	913730	segment21.1	7
1	913730	913742	segment21.1	9
1	913742	913757	segment21.1	10
1	913757	913767	segment21.1	11
1	913767	913772	segment21.1	12
1	913772	913783	segment21.1	11
1	913783	913788	segment21.1	12
1	913788	913795	segment21.1	13
1	913795	913797	segment21.1	14
1	913797	913812	segment21.1	13
1	913812	913826	segment21.1	12
1	913826	913834	segment21.1	13
1	913834	913857	segment21.1	14
1	913857	913861	segment21.1	15
1	913861	913887	segment21.1	16
1	913887	913889	segment21.1	17
1	913889	913891	segment21.1	16
1	913891	913896	segment21.1	15
1	913896	913903	segment21.1	14
1	913903	913909	segment21.1	13
1	913909	913917	segment21.1	14
1	913917	913918	segment21.1	16
1	913918	913930	segment21.1	15
1	913930	913978	segment21.1	16
1	913978	913987	segment21.1	15
1	913987	913988	segment21.1	16
1	913988	913997	segment21.1	15
1	913997	914027	segment21.1	14
1	914027	914028	segment21.1	12
1	914028	914032	segment21.1	11
1	914032	914046	segment21.1	10
1	914046	914056	segment21.1	9
1	914056	914077	segment21.1	8
1	914077	914080	segment21.1	7
1	914080	914081	segment21.1	8
1	914081	914103	segment21.1	7
1	914103	914104	segment21.1	6
1	914104	914154	segment21.1	7
1	914154	914176	segment21.1	6
1	914176	914177	segment21.1	5
1	914177	914189	segment21.1	4
1	914189	914191	segment21.1	3
1	914191	914227	segment21.1	2
1	914227	914246	segment21.1	3
1	914246	914270	segment21.1	4
1	914270	914310	segment21.1	3
1	914310	914387	segment21.1	4
1	914387	914408	segment21.1	5
1	914408	914456	segment21.1	4
1	920594	920597	segment22.1	64
1	920597	920599	segment22.1	63
1	920599	920602	segment22.1	62
1	920602	920604	segment22.1	63
1	920604	920612	segment22.1	62
1	920612	920617	segment22.1	63
1	920617	920620	segment22.1	62
1	920620	920621	segment22.1	64
1	920621	920626	segment22.1	65
1	920626	920629	segment22.1	66
1	920629	920630	segment22.1	65
1	920630	920636	segment22.1	64
1	920636	920637	segment22.1	65
1	920637	920644	segment22.1	64
1	920644	920647	segment22.1	63
1	920647	920654	segment22.1	64
1	920654	920656	segment22.1	63
1	920656	920657	segment22.1	62
1	920657	920685	segment22.1	60
1	920685	920687	segment22.1	61
1	920687	920688	segment22.1	62
1	920688	920697	segment22.1	61
1	920697	920707	segment22.1	64
1	920707	920712	segment22.1	61
1	920712	920716	segment22.1	59
1	920716	920721	segment22.1	60
1	920721	920722	segment22.1	61
1	920722	920725	segment22.1	60
1	920725	920726	segment22.1	59
1	920726	920731	segment22.1	60
1	920731	920732	segment22.1	61
1	920732	920746	segment22.1	62
1	920746	920748	segment22.1	61
1	920748	920754	segment22.1	63
1	920754	920755	segment22.1	64
1	920755	920757	segment22.1	65
1	920757	920759	segment22.1	64
1	920759	920760	segment22.1	61
1	920760	920762	segment22.1	63
1	920762	920763	segment22.1	59
1	920763	920769	segment22.1	61
1	920769	920771	segment22.1	59
1	920771	920772	segment22.1	58
1	920772	920777	segment22.1	57
1	920777	920778	segment22.1	56
1	920778	920783	segment22.1	57
1	920783	920788	segment22.1	56
1	920788	920789	segment22.1	57
1	920789	920796	segment22.1	58
1	920796	920797	segment22.1	59
1	920797	920803	segment22.1	57
1	920803	920804	segment22.1	56
1	920804	920805	segment22.1	58
1	920805	920806	segment22.1	57
1	920806	920811	segment22.1	56
1	920811	920813	segment22.1	55
1	920813	920820	segment22.1	54
1	920820	920824	segment22.1	57
1	920824	920825	segment22.1	56
1	920825	920828	segment22.1	58
1	920828	920829	segment22.1	59
1	920829	920831	segment22.1	58
1	920831	920832	segment22.1	57
1	920832	920839	segment22.1	58
1	920839	920841	segment22.1	57
1	920841	920846	segment22.1	58
1	920846	920848	segment22.1	59
1	920848	920850	segment22.1	62
1	920850	920852	segment22.1	59
1	920852	920853	segment22.1	58
1	920853	920857	segment22.1	60
1	920857	920858	segment22.1	52
1	920858	920860	segment22.1	53
1	920860	920862	segment22.1	54
1	920862	920865	segment22.1	53
1	920865	920867	segment22.1	54
1	920867	920868	segment22.1	55
1	920868	920871	segment22.1	54
1	920871	920872	segment22.1	53
1	920872	920874	segment22.1	55
1	920874	920876	segment22.1	56
1	920876	920881	segment22.1	55
1	920881	920882	segment22.1	53
1	920882	920887	segment22.1	55
1	920887	920889	segment22.1	56
1	920889	920891	segment22.1	57
1	920891	920895	segment22.1	56
1	920895	920896	segment22.1	57
1	920896	920900	segment22.1	56
1	920900	920904	segment22.1	57
1	920904	920906	segment22.1	56
1	920906	920908	segment22.1	55
1	920908	920914	segment22.1	56
1	920914	920917	segment22.1	58
1	920917	920924	segment22.1	57
1	920924	920925	segment22.1	58
1	920925	920935	segment22.1	59
1	920935	920940	segment22.1	61
1	920940	920947	segment22.1	62
1	920947	920955	segment22.1	63
1	920955	920962	segment22.1	66
1	920962	920963	segment22.1	67
1	920963	920964	segment22.1	66
1	920964	920966	segment22.1	64
1	920966	920969	segment22.1	63
1	920969	920971	segment22.1	62
1	920971	920972	segment22.1	64
1	920972	920980	segment22.1	65
1	920980	920981	segment22.1	64
1	920981	920982	segment22.1	67
1	920982	920983	segment22.1	68
1	920983	920985	segment22.1	69
1	920985	920987	segment22.1	68
1	920987	920989	segment22.1	71
1	920989	920995	segment22.1	72
1	920995	920996	segment22.1	71
1	920996	920997	segment22.1	70
1	920997	921025	segment22.1	72
1	921025	921038	segment22.1	71
1	921038	921056	segment22.1	70
1	921056	921062	segment22.1	71
1	921062	921094	segment22.1	70
1	921094	921099	segment22.1	71
1	921099	921103	segment22.1	72
1	921103	921125	segment22.1	71
1	921125	921131	segment22.1	72
1	921131	921132	segment22.1	73
1	921132	921133	segment22.1	72
1	921133	921142	segment22.1	73
1	921142	921144	segment22.1	72
1	921144	921146	segment22.1	71
1	921146	921150	segment22.1	72
1	921150	921156	segment22.1	73
1	921156	921157	segment22.1	72
1	921157	921160	segment22.1	71
1	921160	921161	segment22.1	72
1	921161	921164	segment22.1	73
1	921164	921165	segment22.1	72
1	921165	921170	segment22.1	71
1	921170	921171	segment22.1	64
1	921171	921172	segment22.1	65
1	921172	921176	segment22.1	67
1	921176	921177	segment22.1	66
1	921177	921180	segment22.1	68
1	921180	921181	segment22.1	66
1	921181	921182	segment22.1	63
1	921182	921183	segment22.1	64
1	921183	921186	segment22.1	65
1	921186	921187	segment22.1	64
1	921187	921190	segment22.1	63
1	921190	921191	segment22.1	64
1	921191	921192	segment22.1	63
1	921192	921199	segment22.1	62
1	921199	921201	segment22.1	60
1	921201	921202	segment22.1	58
1	921202	921211	segment22.1	56
1	921211	921215	segment22.1	54
1	921215	921216	segment22.1	53
1	921216	921217	segment22.1	54
1	921217	921218	segment22.1	57
1	921218	921220	segment22.1	59
1	921220	921221	segment22.1	58
1	921221	921222	segment22.1	57
1	921222	921223	segment22.1	63
1	921223	921224	segment22.1	64
1	921224	921226	segment22.1	66
1	921226	921227	segment22.1	62
1	921227	921229	segment22.1	59
1	921229	921231	segment22.1	60
1	921231	921232	segment22.1	58
1	921232	921233	segment22.1	55
1	921233	921234	segment22.1	53
1	921234	921238	segment22.1	54
1	921238	921240	segment22.1	53
1	921240	921243	segment22.1	54
1	921243	921244	segment22.1	53
1	921244	921249	segment22.1	55
1	921249	921253	segment22.1	56
1	921253	921254	segment22.1	54
1	921254	921255	segment22.1	55
1	921255	921256	segment22.1	54
1	921256	921261	segment22.1	55
1	921261	921263	segment22.1	54
1	921263	921264	segment22.1	53
1	921264	921268	segment22.1	54
1	921268	921273	segment22.1	52
1	921273	921274	segment22.1	53
1	921274	921279	segment22.1	51
1	921279	921288	segment22.1	50
1	921288	921289	segment22.1	49
1	921289	921291	segment22.1	48
1	921291	921294	segment22.1	49
1	921294	921295	segment22.1	50
1	921295	921299	segment22.1	49
1	921299	921300	segment22.1	50
1	921300	921303	segment22.1	49
1	921303	921308	segment22.1	48
1	921308	921309	segment22.1	47
1	921309	921313	segment22.1	48
1	921313	921320	segment22.1	46
1	921320	921323	segment22.1	48
1	921323	921330	segment22.1	47
1	921330	921331	segment22.1	48
1	921331	921334	segment22.1	47
1	921334	921339	segment22.1	46
1	921339	921346	segment22.1	45
1	921346	921352	segment22.1	44
1	921352	921353	segment22.1	43
1	921353	921355	segment22.1	40
1	921355	921359	segment22.1	42
1	921359	921364	segment22.1	40
1	921364	921369	segment22.1	38
1	921369	921382	segment22.1	37
1	921382	921396	segment22.1	38
1	921396	921401	segment22.1	37
1	921401	921414	segment22.1	36
1	921414	921429	segment22.1	34
1	921429	921440	segment22.1	33
1	921440	921454	segment22.1	34
1	921454	921455	segment22.1	33
1	921455	921460	segment22.1	32
1	921460	921466	segment22.1	31
1	921466	921476	segment22.1	29
1	921476	921479	segment22.1	28
1	921479	921481	segment22.1	27
1	921481	921485	segment22.1	28
1	921485	921490	segment22.1	27
1	921490	921491	segment22.1	26
1	921491	921494	segment22.1	24
1	921494	921501	segment22.1	23
1	921501	921504	segment22.1	22
1	921504	921509	segment22.1	20
1	921509	921510	segment22.1	18
1	921510	921519	segment22.1	17
1	921519	921527	segment22.1	16
1	921527	921529	segment22.1	15
1	921529	921553	segment22.1	14
1	921553	921554	segment22.1	13
1	921554	921592	segment22.1	12
1	921592	921594	segment22.1	11
1	921556	921592	segment23	12
1	921592	921609	segment23	11
1	921609	921638	segment23	10
1	921638	921653	segment23	8
1	921653	921663	segment23	7
1	921663	921686	segment23	5
1	921686	921687	segment23	6
1	921687	921695	segment23	7
1	921695	921713	segment23	6
